run_id,started_at,agent,model,trigger,outcome,error,duration_s,tool_calls,input_tokens,output_tokens,cost_usd
run_00252,2026-08-14 17:28,Support Triage,clank-mini,API,succeeded,,25.4,2,3358,824,0.04662
run_00253,2026-08-14 21:22,Support Triage,clank-pro,API,succeeded,,11.2,2,2564,625,0.17192
run_00254,2026-08-14 12:30,Support Triage,clank-mini,API,succeeded,,14.4,4,3858,775,0.04783
run_00255,2026-08-14 10:13,Support Triage,clank-pro,API,succeeded,,27.3,4,5650,940,0.3023
run_00256,2026-08-14 10:05,Support Triage,clank-mini,API,succeeded,,10.2,4,2960,634,0.04198
run_00257,2026-08-14 12:09,Support Triage,clank-mini,Schedule,succeeded,,14.8,3,2885,560,0.0405
run_00258,2026-08-14 18:36,Support Triage,clank-mini,API,succeeded,,6.9,3,2256,405,0.0355
run_00259,2026-08-14 14:58,Support Triage,clank-mini,API,succeeded,,19.5,4,4283,1264,0.05736
run_00260,2026-08-14 11:47,Support Triage,clank-mini,Slack,succeeded,,11.7,3,2925,741,0.04356
run_00261,2026-08-14 16:52,Support Triage,clank-mini,Slack,succeeded,,18.4,3,3583,542,0.043
run_00262,2026-08-14 08:53,Support Triage,clank-mini,API,succeeded,,12.2,2,2241,641,0.03922
run_00263,2026-08-14 12:23,Support Triage,clank-mini,API,escalated,,13.4,2,2249,606,0.03869
run_00264,2026-08-14 00:24,Support Triage,clank-mini,Slack,succeeded,,10.5,5,3115,490,0.0403
run_00265,2026-08-14 14:43,Support Triage,clank-mini,Webhook,succeeded,,15.1,1,2031,538,0.03673
run_00266,2026-08-14 13:22,Support Triage,clank-mini,API,succeeded,,14.6,3,3112,378,0.0385
run_00267,2026-08-14 15:19,Invoice Parser,clank-mini,Schedule,succeeded,,16.3,2,3348,794,0.0461
run_00268,2026-08-14 14:57,Invoice Parser,clank-mini,Slack,succeeded,,18.8,2,3151,546,0.04134
run_00269,2026-08-14 15:24,Invoice Parser,clank-mini,Schedule,failed,Invalid output,13.8,2,2497,722,0.04154
run_00270,2026-08-14 12:54,Invoice Parser,clank-mini,Schedule,succeeded,,15.5,2,2807,798,0.044
run_00271,2026-08-14 11:41,Invoice Parser,clank-mini,API,succeeded,,10.4,2,1950,533,0.03633
run_00272,2026-08-14 12:30,Invoice Parser,clank-mini,Schedule,succeeded,,18.4,3,3037,474,0.03973
run_00273,2026-08-14 16:09,Invoice Parser,clank-mini,Slack,succeeded,,20.5,2,2648,448,0.03776
run_00274,2026-08-14 13:36,Invoice Parser,clank-mini,Schedule,succeeded,,9.2,2,2250,425,0.0358
run_00275,2026-08-14 06:46,Invoice Parser,clank-mini,API,succeeded,,28.9,1,4364,1016,0.05371
run_00276,2026-08-14 15:32,Invoice Parser,clank-mini,API,succeeded,,16.9,2,3176,722,0.04426
run_00277,2026-08-14 08:22,Invoice Parser,clank-mini,API,succeeded,,21.1,3,4147,1089,0.05401
run_00278,2026-08-14 15:38,Invoice Parser,clank-mini,Schedule,succeeded,,18.9,1,2829,581,0.04061
run_00279,2026-08-14 09:42,Invoice Parser,clank-mini,Schedule,succeeded,,11.3,3,2624,607,0.04021
run_00280,2026-08-14 07:49,Invoice Parser,clank-mini,Schedule,succeeded,,26.2,2,3234,677,0.04377
run_00281,2026-08-14 15:42,Invoice Parser,clank-mini,API,succeeded,,19.2,2,3575,477,0.04193
run_00282,2026-08-14 14:18,Invoice Parser,clank-mini,API,succeeded,,15.0,1,2202,310,0.03377
run_00283,2026-08-14 12:41,Invoice Parser,clank-mini,API,succeeded,,45.5,2,5194,1385,0.06294
run_00284,2026-08-14 13:53,Invoice Parser,clank-mini,Slack,succeeded,,37.0,2,4421,1085,0.05504
run_00285,2026-08-14 05:06,Invoice Parser,clank-mini,Schedule,succeeded,,24.8,2,3086,751,0.04436
run_00286,2026-08-14 12:30,Invoice Parser,clank-mini,API,succeeded,,13.1,2,2596,670,0.0411
run_00287,2026-08-14 14:21,Code Reviewer,clank-pro,Schedule,succeeded,,78.6,6,12124,2903,0.73208
run_00288,2026-08-14 12:39,Code Reviewer,clank-pro,Schedule,succeeded,,94.2,4,16475,2126,0.76937
run_00289,2026-08-14 14:29,Code Reviewer,clank-pro,Schedule,succeeded,,94.8,8,18245,4637,1.12379
run_00290,2026-08-14 12:26,Code Reviewer,clank-pro,Schedule,succeeded,,249.7,4,32042,5811,1.67858
run_00291,2026-08-14 09:54,Code Reviewer,clank-pro,Schedule,succeeded,,89.4,7,15601,2495,0.78743
run_00292,2026-08-14 14:35,Code Reviewer,clank-pro,Slack,succeeded,,70.3,6,9250,2127,0.55274
run_00293,2026-08-14 12:13,Code Reviewer,clank-pro,Slack,succeeded,,56.6,11,11832,3064,0.74264
run_00294,2026-08-14 09:31,Code Reviewer,clank-pro,Slack,succeeded,,83.8,11,17287,4227,1.04585
run_00295,2026-08-14 09:06,Code Reviewer,clank-pro,Schedule,escalated,,95.5,12,18490,3129,0.95018
run_00296,2026-08-14 14:28,Code Reviewer,clank-ultra,API,succeeded,,175.1,9,23211,5864,5.62004
run_00297,2026-08-14 11:18,Lead Enricher,clank-pro,Webhook,succeeded,,19.2,7,5379,1333,0.34133
run_00298,2026-08-14 10:45,Lead Enricher,clank-mini,Slack,succeeded,,11.2,3,2839,608,0.04108
run_00299,2026-08-14 04:03,Lead Enricher,clank-pro,API,succeeded,,22.9,5,5163,894,0.28217
run_00300,2026-08-14 15:22,Lead Enricher,clank-pro,API,succeeded,,50.6,5,9377,1611,0.49463
run_00301,2026-08-14 19:24,Lead Enricher,clank-mini,Slack,succeeded,,41.8,7,7857,1262,0.07162
run_00302,2026-08-14 12:48,Lead Enricher,clank-pro,Slack,succeeded,,40.9,0,3897,1143,0.27407
run_00303,2026-08-14 12:24,Lead Enricher,clank-mini,API,succeeded,,75.0,5,13175,2295,0.10942
run_00304,2026-08-14 12:04,Lead Enricher,clank-pro,API,succeeded,,33.2,4,5105,809,0.27023
run_00305,2026-08-14 15:18,Lead Enricher,clank-mini,Slack,succeeded,,41.8,7,8373,2450,0.09269
run_00306,2026-08-14 12:07,On-call Summarizer,clank-ultra,Schedule,succeeded,,38.0,13,9805,1254,1.79852
run_00307,2026-08-14 10:06,On-call Summarizer,clank-ultra,Webhook,succeeded,,110.8,10,20684,4061,4.45136
run_00308,2026-08-14 17:53,On-call Summarizer,clank-ultra,Webhook,succeeded,,77.7,6,9865,1280,1.8182
run_00309,2026-08-14 11:36,On-call Summarizer,clank-ultra,Webhook,succeeded,,58.2,8,8919,1080,1.60868
run_00310,2026-08-15 11:44,Support Triage,clank-pro,API,succeeded,,8.4,2,1906,325,0.11618
run_00311,2026-08-15 12:30,Support Triage,clank-mini,API,succeeded,,9.1,4,2607,729,0.04209
run_00312,2026-08-15 15:55,Support Triage,clank-mini,API,succeeded,,16.4,3,3771,659,0.04563
run_00313,2026-08-15 16:54,Support Triage,clank-mini,API,succeeded,,19.3,5,3981,1051,0.05274
run_00314,2026-08-15 14:42,Support Triage,clank-mini,API,succeeded,,13.8,3,2565,610,0.04002
run_00315,2026-08-15 19:04,Support Triage,clank-pro,API,succeeded,,15.9,2,2641,467,0.15527
run_00316,2026-08-15 00:20,Support Triage,clank-mini,API,succeeded,,10.3,2,1822,459,0.03463
run_00317,2026-08-15 11:31,Support Triage,clank-mini,API,succeeded,,7.7,4,2431,680,0.0406
run_00318,2026-08-15 02:57,Support Triage,clank-mini,Schedule,succeeded,,15.6,1,2402,523,0.03798
run_00319,2026-08-15 14:25,Invoice Parser,clank-mini,Slack,succeeded,,15.5,2,2753,527,0.03944
run_00320,2026-08-15 13:39,Invoice Parser,clank-mini,Slack,succeeded,,11.4,1,1884,522,0.03589
run_00321,2026-08-15 23:30,Invoice Parser,clank-mini,API,succeeded,,15.8,2,2801,735,0.04296
run_00322,2026-08-15 14:56,Invoice Parser,clank-mini,Webhook,succeeded,,29.2,3,5519,1492,0.06595
run_00323,2026-08-15 20:24,Code Reviewer,clank-pro,Schedule,succeeded,,97.0,10,18887,4022,1.06925
run_00324,2026-08-15 11:31,Code Reviewer,clank-ultra,Slack,succeeded,,160.8,7,20438,3005,3.91496
run_00325,2026-08-15 19:45,Code Reviewer,clank-ultra,Schedule,succeeded,,81.9,10,15248,3145,3.35936
run_00326,2026-08-15 07:02,Lead Enricher,clank-mini,Schedule,succeeded,,36.1,4,5219,783,0.0534
run_00327,2026-08-15 13:01,Lead Enricher,clank-pro,Slack,succeeded,,51.3,4,8392,1719,0.47804
run_00328,2026-08-15 07:53,Lead Enricher,clank-mini,API,succeeded,,57.1,4,9477,2711,0.10128
run_00329,2026-08-15 11:06,On-call Summarizer,clank-ultra,Schedule,escalated,,140.8,12,23444,3562,4.54304
run_00330,2026-08-16 09:05,Support Triage,clank-mini,API,succeeded,,25.6,2,3185,686,0.04372
run_00331,2026-08-16 15:50,Support Triage,clank-mini,API,succeeded,,15.5,3,2872,741,0.04334
run_00332,2026-08-16 10:26,Support Triage,clank-mini,API,succeeded,,14.3,5,3497,926,0.0488
run_00333,2026-08-16 03:09,Support Triage,clank-mini,Schedule,succeeded,,14.9,1,2159,338,0.03404
run_00334,2026-08-16 11:11,Support Triage,clank-mini,Schedule,succeeded,,11.1,3,2871,685,0.04244
run_00335,2026-08-16 12:50,Support Triage,clank-mini,API,succeeded,,12.5,1,2139,319,0.03366
run_00336,2026-08-16 09:51,Support Triage,clank-mini,API,succeeded,,13.3,3,2430,460,0.03708
run_00337,2026-08-16 16:45,Support Triage,clank-pro,API,succeeded,,8.5,5,3323,709,0.20477
run_00338,2026-08-16 19:32,Support Triage,clank-mini,API,succeeded,,11.6,3,2721,580,0.04016
run_00339,2026-08-16 09:46,Invoice Parser,clank-mini,Webhook,succeeded,,34.4,2,5360,831,0.05474
run_00340,2026-08-16 10:06,Invoice Parser,clank-mini,Schedule,succeeded,,11.4,3,2436,528,0.03819
run_00341,2026-08-16 13:36,Invoice Parser,clank-mini,API,succeeded,,41.0,0,6258,1722,0.07258
run_00342,2026-08-16 08:04,Invoice Parser,clank-mini,Slack,succeeded,,45.7,1,6224,1532,0.06941
run_00343,2026-08-16 09:05,Invoice Parser,clank-mini,Slack,succeeded,,22.1,2,3275,522,0.04145
run_00344,2026-08-16 10:31,Code Reviewer,clank-ultra,API,succeeded,,75.1,9,12231,3183,3.01556
run_00345,2026-08-16 02:43,Code Reviewer,clank-ultra,Schedule,succeeded,,145.6,3,17523,4936,4.49204
run_00346,2026-08-16 09:58,Code Reviewer,clank-pro,API,succeeded,,51.9,7,9005,2604,0.60263
run_00347,2026-08-16 11:29,Lead Enricher,clank-pro,Schedule,succeeded,,19.4,4,3695,808,0.22781
run_00348,2026-08-16 15:39,Lead Enricher,clank-mini,API,succeeded,,25.6,7,5764,1107,0.06077
run_00349,2026-08-16 18:08,Lead Enricher,clank-pro,Schedule,succeeded,,78.8,2,8971,2368,0.57329
run_00350,2026-08-16 14:51,Lead Enricher,clank-mini,API,succeeded,,75.1,4,10914,1803,0.0925
run_00351,2026-08-16 08:03,On-call Summarizer,clank-ultra,API,succeeded,,46.4,12,10786,2867,2.69048
run_00352,2026-08-17 12:36,Support Triage,clank-mini,Schedule,succeeded,,19.6,2,3572,1001,0.0503
run_00353,2026-08-17 13:29,Support Triage,clank-mini,API,succeeded,,20.0,2,3794,504,0.04324
run_00354,2026-08-17 08:20,Support Triage,clank-mini,API,succeeded,,16.3,1,2283,515,0.03737
run_00355,2026-08-17 16:10,Support Triage,clank-mini,API,succeeded,,16.6,3,2765,769,0.04336
run_00356,2026-08-17 11:49,Support Triage,clank-mini,Slack,succeeded,,11.3,2,2058,339,0.03366
run_00357,2026-08-17 07:08,Support Triage,clank-mini,API,succeeded,,3.8,4,2173,626,0.03871
run_00358,2026-08-17 09:44,Support Triage,clank-mini,Schedule,succeeded,,12.2,1,1907,307,0.03254
run_00359,2026-08-17 09:23,Support Triage,clank-mini,API,succeeded,,15.1,3,2701,464,0.03823
run_00360,2026-08-17 17:00,Support Triage,clank-mini,Slack,succeeded,,23.2,3,3599,1003,0.05044
run_00361,2026-08-17 12:24,Support Triage,clank-pro,API,succeeded,,17.1,4,4097,944,0.25619
run_00362,2026-08-17 14:51,Support Triage,clank-mini,API,succeeded,,13.1,5,3828,798,0.04808
run_00363,2026-08-17 13:11,Support Triage,clank-pro,API,succeeded,,13.3,3,2485,305,0.13115
run_00364,2026-08-17 14:23,Support Triage,clank-mini,Slack,succeeded,,7.5,5,2776,754,0.04317
run_00365,2026-08-17 13:15,Support Triage,clank-mini,Webhook,succeeded,,17.1,4,3937,620,0.04567
run_00366,2026-08-17 16:46,Support Triage,clank-mini,Webhook,succeeded,,8.3,3,2059,576,0.03745
run_00367,2026-08-17 12:27,Support Triage,clank-mini,API,succeeded,,21.2,3,3999,747,0.04795
run_00368,2026-08-17 05:31,Support Triage,clank-mini,Schedule,escalated,,29.5,4,6282,1646,0.07146
run_00369,2026-08-17 16:46,Support Triage,clank-mini,Schedule,succeeded,,13.7,3,2617,402,0.0369
run_00370,2026-08-17 18:17,Support Triage,clank-pro,Schedule,succeeded,,8.0,1,1424,287,0.09716
run_00371,2026-08-17 16:46,Support Triage,clank-mini,API,succeeded,,18.5,3,3566,677,0.0451
run_00372,2026-08-17 12:49,Support Triage,clank-mini,Schedule,succeeded,,15.8,3,3549,509,0.04234
run_00373,2026-08-17 12:02,Invoice Parser,clank-mini,Slack,succeeded,,22.4,2,3223,599,0.04248
run_00374,2026-08-17 15:41,Invoice Parser,clank-mini,Slack,succeeded,,43.4,2,5966,1112,0.06166
run_00375,2026-08-17 11:53,Invoice Parser,clank-mini,Webhook,escalated,,21.6,2,3545,584,0.04352
run_00376,2026-08-17 08:47,Invoice Parser,clank-mini,Schedule,succeeded,,19.1,2,3698,555,0.04367
run_00377,2026-08-17 12:34,Invoice Parser,clank-mini,API,succeeded,,16.9,2,3229,638,0.04312
run_00378,2026-08-17 09:49,Invoice Parser,clank-mini,Slack,succeeded,,8.4,2,1557,197,0.02938
run_00379,2026-08-17 04:19,Invoice Parser,clank-mini,Webhook,succeeded,,11.2,2,2553,684,0.04116
run_00380,2026-08-17 13:09,Invoice Parser,clank-mini,API,succeeded,,7.1,2,1480,284,0.03046
run_00381,2026-08-17 10:11,Invoice Parser,clank-mini,Slack,succeeded,,27.6,1,4122,522,0.04484
run_00382,2026-08-17 16:49,Invoice Parser,clank-mini,Slack,succeeded,,48.0,2,7978,2291,0.08857
run_00383,2026-08-17 18:20,Invoice Parser,clank-mini,API,succeeded,,28.2,2,4217,958,0.0522
run_00384,2026-08-17 07:09,Invoice Parser,clank-mini,API,succeeded,,11.8,3,2329,490,0.03716
run_00385,2026-08-17 11:12,Invoice Parser,clank-mini,Schedule,succeeded,,29.5,1,3560,473,0.04181
run_00386,2026-08-17 14:07,Invoice Parser,clank-mini,API,succeeded,,14.9,1,1770,310,0.03204
run_00387,2026-08-17 15:39,Code Reviewer,clank-pro,API,succeeded,,65.6,7,9220,1197,0.44024
run_00388,2026-08-17 06:55,Code Reviewer,clank-ultra,API,succeeded,,133.2,5,20889,3303,4.11212
run_00389,2026-08-17 15:35,Code Reviewer,clank-pro,Slack,succeeded,,114.9,8,15829,4148,0.99263
run_00390,2026-08-17 11:29,Code Reviewer,clank-ultra,API,succeeded,,28.8,4,4230,1168,1.08824
run_00391,2026-08-17 07:24,Code Reviewer,clank-pro,Slack,failed,Rate limited,103.1,9,16931,4203,1.03229
run_00392,2026-08-17 16:19,Code Reviewer,clank-pro,API,succeeded,,79.2,13,15788,2566,0.80156
run_00393,2026-08-17 16:56,Code Reviewer,clank-pro,Webhook,failed,Auth expired,148.6,4,18535,3535,1.00025
run_00394,2026-08-17 12:55,Code Reviewer,clank-ultra,API,succeeded,,152.2,7,22280,3503,4.37504
run_00395,2026-08-17 12:45,Code Reviewer,clank-ultra,Webhook,succeeded,,125.3,5,14667,1939,2.71076
run_00396,2026-08-17 12:09,Code Reviewer,clank-ultra,Slack,escalated,,84.9,11,14671,4226,3.809
run_00397,2026-08-17 16:08,Code Reviewer,clank-pro,Slack,succeeded,,62.7,8,9855,1594,0.50693
run_00398,2026-08-17 13:08,Lead Enricher,clank-pro,Schedule,succeeded,,17.1,4,3369,424,0.17195
run_00399,2026-08-17 11:59,Lead Enricher,clank-mini,API,succeeded,,32.6,4,5461,696,0.05298
run_00400,2026-08-17 15:46,Lead Enricher,clank-mini,Schedule,succeeded,,38.4,7,7660,1542,0.07531
run_00401,2026-08-17 08:56,Lead Enricher,clank-pro,Schedule,succeeded,,49.7,3,5849,1008,0.31643
run_00402,2026-08-17 15:49,Lead Enricher,clank-pro,Schedule,succeeded,,36.2,4,6960,1401,0.39692
run_00403,2026-08-17 10:11,Lead Enricher,clank-pro,Webhook,succeeded,,20.4,4,4281,1063,0.27599
run_00404,2026-08-17 15:05,Lead Enricher,clank-mini,Schedule,escalated,,74.4,6,11434,2119,0.09964
run_00405,2026-08-17 16:46,Lead Enricher,clank-pro,Schedule,failed,Tool timeout,22.2,7,5819,855,0.29717
run_00406,2026-08-17 09:49,Lead Enricher,clank-pro,API,succeeded,,48.0,4,6361,996,0.33035
run_00407,2026-08-17 14:00,Lead Enricher,clank-mini,Slack,succeeded,,20.2,3,3128,713,0.04392
run_00408,2026-08-17 13:52,On-call Summarizer,clank-ultra,API,succeeded,,54.1,6,7391,1656,1.7018
run_00409,2026-08-17 16:26,On-call Summarizer,clank-ultra,API,succeeded,,93.8,9,15798,3494,3.59288
run_00410,2026-08-17 16:19,On-call Summarizer,clank-ultra,Slack,succeeded,,32.9,8,6439,1769,1.6418
run_00411,2026-08-17 12:39,On-call Summarizer,clank-ultra,Schedule,escalated,,63.5,8,12139,2778,2.81012
run_00412,2026-08-18 12:16,Support Triage,clank-mini,Webhook,succeeded,,7.3,2,1706,260,0.03098
run_00413,2026-08-18 15:12,Support Triage,clank-mini,API,succeeded,,12.7,2,1951,305,0.03268
run_00414,2026-08-18 09:19,Support Triage,clank-mini,Schedule,succeeded,,9.0,2,2207,595,0.03835
run_00415,2026-08-18 17:59,Support Triage,clank-mini,Webhook,succeeded,,17.4,1,2619,472,0.03803
run_00416,2026-08-18 12:59,Support Triage,clank-mini,Slack,succeeded,,18.0,2,3290,868,0.04705
run_00417,2026-08-18 15:04,Support Triage,clank-pro,API,succeeded,,25.9,2,4702,1200,0.30506
run_00418,2026-08-18 17:45,Support Triage,clank-mini,API,succeeded,,9.7,4,2675,375,0.0367
run_00419,2026-08-18 10:58,Support Triage,clank-mini,Schedule,succeeded,,11.0,4,2845,735,0.04314
run_00420,2026-08-18 16:43,Support Triage,clank-pro,API,succeeded,,7.4,2,1523,268,0.09785
run_00421,2026-08-18 19:55,Support Triage,clank-mini,Schedule,succeeded,,14.7,2,2441,685,0.04072
run_00422,2026-08-18 13:18,Support Triage,clank-mini,API,succeeded,,9.9,3,2522,536,0.03866
run_00423,2026-08-18 15:35,Support Triage,clank-mini,API,succeeded,,11.2,4,2876,575,0.0407
run_00424,2026-08-18 16:57,Support Triage,clank-mini,API,succeeded,,13.1,2,2741,674,0.04175
run_00425,2026-08-18 13:21,Support Triage,clank-pro,Slack,succeeded,,37.4,3,4910,1308,0.32426
run_00426,2026-08-18 13:06,Support Triage,clank-mini,Schedule,succeeded,,13.5,3,3001,853,0.04565
run_00427,2026-08-18 19:50,Support Triage,clank-pro,API,succeeded,,12.6,3,2838,600,0.17714
run_00428,2026-08-18 12:20,Support Triage,clank-mini,API,succeeded,,13.0,3,2515,520,0.03838
run_00429,2026-08-18 06:52,Support Triage,clank-mini,API,failed,Rate limited,9.4,4,2560,616,0.0401
run_00430,2026-08-18 17:20,Support Triage,clank-mini,Slack,succeeded,,19.6,4,4044,966,0.05163
run_00431,2026-08-18 04:56,Support Triage,clank-mini,Slack,succeeded,,25.1,2,4145,831,0.04988
run_00432,2026-08-18 16:19,Support Triage,clank-mini,Webhook,succeeded,,25.6,4,4069,494,0.04418
run_00433,2026-08-18 15:54,Support Triage,clank-mini,API,succeeded,,14.6,2,2478,682,0.04082
run_00434,2026-08-18 07:27,Support Triage,clank-mini,API,succeeded,,12.1,2,2291,353,0.03481
run_00435,2026-08-18 14:53,Support Triage,clank-mini,API,succeeded,,16.0,4,4133,597,0.04608
run_00436,2026-08-18 13:55,Support Triage,clank-mini,Slack,succeeded,,13.1,2,2386,439,0.03657
run_00437,2026-08-18 07:15,Invoice Parser,clank-mini,API,succeeded,,22.3,1,2468,511,0.03805
run_00438,2026-08-18 16:46,Invoice Parser,clank-mini,Webhook,failed,Invalid output,20.4,2,3906,531,0.04412
run_00439,2026-08-18 09:37,Invoice Parser,clank-mini,API,succeeded,,31.5,1,4363,892,0.05172
run_00440,2026-08-18 11:18,Invoice Parser,clank-mini,API,succeeded,,42.5,4,7104,931,0.06331
run_00441,2026-08-18 08:18,Invoice Parser,clank-mini,Schedule,succeeded,,10.9,2,2437,414,0.03637
run_00442,2026-08-18 15:47,Invoice Parser,clank-mini,API,succeeded,,12.9,3,3092,516,0.04062
run_00443,2026-08-18 16:02,Invoice Parser,clank-mini,API,succeeded,,12.9,3,3056,498,0.04019
run_00444,2026-08-18 11:22,Invoice Parser,clank-mini,API,succeeded,,11.0,3,2560,527,0.03867
run_00445,2026-08-18 08:30,Invoice Parser,clank-mini,Schedule,succeeded,,9.4,3,2297,406,0.03568
run_00446,2026-08-18 13:22,Invoice Parser,clank-mini,API,succeeded,,31.8,2,4260,587,0.04643
run_00447,2026-08-18 12:15,Invoice Parser,clank-mini,Schedule,succeeded,,14.0,2,2237,489,0.03677
run_00448,2026-08-18 11:06,Invoice Parser,clank-mini,API,succeeded,,23.2,2,3847,1081,0.05268
run_00449,2026-08-18 10:54,Invoice Parser,clank-mini,API,succeeded,,37.5,2,4661,652,0.04908
run_00450,2026-08-18 10:40,Invoice Parser,clank-mini,Webhook,succeeded,,32.8,2,5523,919,0.0568
run_00451,2026-08-18 12:21,Code Reviewer,clank-ultra,API,succeeded,,75.2,5,9338,2029,2.11448
run_00452,2026-08-18 13:06,Code Reviewer,clank-pro,API,succeeded,,94.5,5,10512,1333,0.49532
run_00453,2026-08-18 09:36,Code Reviewer,clank-pro,Slack,succeeded,,92.3,2,13816,3678,0.87584
run_00454,2026-08-18 07:00,Code Reviewer,clank-pro,Schedule,succeeded,,50.6,9,9230,1199,0.44078
run_00455,2026-08-18 10:23,Code Reviewer,clank-pro,Webhook,succeeded,,83.1,6,10111,1912,0.55277
run_00456,2026-08-18 14:57,Code Reviewer,clank-pro,Schedule,succeeded,,161.3,7,17600,5269,1.18028
run_00457,2026-08-18 16:04,Code Reviewer,clank-ultra,Schedule,succeeded,,78.8,7,11057,2628,2.60828
run_00458,2026-08-18 08:47,Code Reviewer,clank-pro,Webhook,succeeded,,42.7,2,4781,1177,0.30467
run_00459,2026-08-18 11:40,Code Reviewer,clank-pro,API,succeeded,,91.2,3,10087,2113,0.57617
run_00460,2026-08-18 12:21,Lead Enricher,clank-pro,Webhook,succeeded,,35.3,5,7247,1904,0.46589
run_00461,2026-08-18 10:09,Lead Enricher,clank-pro,API,succeeded,,23.4,6,5465,787,0.27839
run_00462,2026-08-18 15:31,Lead Enricher,clank-mini,API,failed,Invalid output,36.5,5,7058,1853,0.07788
run_00463,2026-08-18 11:33,Lead Enricher,clank-mini,API,succeeded,,47.6,7,9475,2181,0.0928
run_00464,2026-08-18 09:22,Lead Enricher,clank-mini,Schedule,succeeded,,64.4,7,10690,2488,0.10257
run_00465,2026-08-18 10:12,Lead Enricher,clank-mini,API,succeeded,,62.1,7,8624,1600,0.0801
run_00466,2026-08-18 19:21,Lead Enricher,clank-pro,Slack,succeeded,,34.2,7,6043,981,0.31901
run_00467,2026-08-18 15:26,Lead Enricher,clank-mini,Schedule,succeeded,,45.4,7,9655,1811,0.0876
run_00468,2026-08-18 17:37,Lead Enricher,clank-mini,Slack,succeeded,,60.5,4,10093,2359,0.09812
run_00469,2026-08-18 10:36,On-call Summarizer,clank-ultra,API,succeeded,,59.7,10,10803,3020,2.76596
run_00470,2026-08-18 08:14,On-call Summarizer,clank-ultra,Slack,succeeded,,88.9,7,15351,3876,3.7226
run_00471,2026-08-18 14:59,On-call Summarizer,clank-ultra,API,succeeded,,31.7,10,8559,1079,1.565
run_00472,2026-08-18 16:06,On-call Summarizer,clank-ultra,API,succeeded,,39.6,4,5419,1118,1.20692
run_00473,2026-08-19 14:29,Support Triage,clank-mini,API,succeeded,,19.5,4,3879,948,0.05068
run_00474,2026-08-19 15:27,Support Triage,clank-mini,Schedule,succeeded,,15.1,2,2510,722,0.04159
run_00475,2026-08-19 12:56,Support Triage,clank-mini,API,succeeded,,8.0,2,1834,475,0.03494
